,genres,release_date,item_id
89038,"['Action', 'Massively Multiplayer', 'Simulation']",2011,35450
89039,"['Action', 'Adventure']",2011,33420
89040,['Simulation'],2011,73185
89041,['Strategy'],2011,49473
89042,"['RPG', 'Simulation', 'Strategy']",2011,73210
89043,"['Action', 'Indie']",2011,110600
89044,['Adventure'],2010,200080
89045,['RPG'],2011,200440
89046,"['Action', 'Indie']",2011,111400
89047,['Action'],2011,57923
89048,"['RPG', 'Strategy']",2011,48220
89049,['Strategy'],2011,9420
89050,"['Action', 'Adventure', 'Indie', 'RPG']",2011,113200
89051,['Simulation'],2011,90208
89052,"['Racing', 'Simulation']",2011,200230
89053,['Strategy'],2007,9350
89054,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011,901776
89055,"['Action', 'Racing']",2011,201100
89056,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011,80202
89057,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011,80204
89058,['Action'],2011,34842
89059,"['Action', 'Simulation']",2011,95900
89060,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011,80207
89061,"['Action', 'Adventure']",2011,45770
89062,"['Action', 'Adventure', 'RPG']",2011,18080
89063,['Strategy'],2011,200670
89064,"['Casual', 'Simulation', 'Strategy']",2011,108210
89065,['Simulation'],2011,65231
89066,"['Adventure', 'Casual', 'RPG']",2011,115100
89067,['Simulation'],2011,47930
89068,"['Strategy', 'Indie', 'Simulation']",2011,41816
89069,"['Action', 'Indie', 'RPG']",2011,201480
89070,"['Indie', 'RPG']",2011,200910
89071,"['Casual', 'Indie', 'Strategy']",2011,200130
89072,"['Simulation', 'Strategy']",2011,201490
89073,['RPG'],2011,65610
89074,"['Action', 'Indie']",2011,43190
89075,"['Action', 'Indie', 'Strategy']",2011,102622
89076,"['Action', 'RPG']",2011,39270
89077,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2011,24200
89078,['Action'],2011,55370
89079,"['Simulation', 'Strategy']",2011,57696
89080,['Action'],2011,71340
89081,['Adventure'],2011,202670
89082,"['Action', 'Indie', 'Strategy']",2011,102623
89083,['Action'],2011,115300
89084,"['Adventure', 'Strategy']",2011,110800
89085,"['Adventure', 'Strategy']",2011,110810
89086,['Strategy'],2011,64016
89087,"['Action', 'Indie']",2011,94203
89088,"['Action', 'Indie']",2011,94202
89089,Sin dato,2011,202520
89090,Sin dato,2011,202523
89091,"['Strategy', 'RPG', 'Indie']",2011,202521
89092,"['Indie', 'Casual']",2011,61310
89093,"['Action', 'RPG']",2011,73092
89094,"['Indie', 'Racing']",2011,91100
89095,"['Action', 'RPG']",2011,73091
89096,['Strategy'],2011,34345
89097,['Strategy'],2011,201272
89098,"['Action', 'RPG']",2011,73058
89099,['Strategy'],2011,25812
89100,Sin dato,2011,25811
89101,['Strategy'],2010,46350
89102,['Action'],2011,200880
89103,['Strategy'],2011,202200
89104,['Simulation'],2011,24083
89105,"['Action', 'Free to Play', 'Massively Multiplayer']",2011,113400
89106,"['Adventure', 'Indie']",2012,80340
89107,['Action'],2011,200870
89108,['Strategy'],2011,64017
89109,['Action'],2011,35429
89110,['Racing'],2011,201510
89111,['Action'],2011,201877
89112,"['Action', 'RPG', 'Indie']",2011,203700
89113,"['Simulation', 'Strategy']",2011,57695
89114,['Action'],2011,23530
89115,['Strategy'],2011,49475
89116,['Action'],2011,55344
89117,['Action'],2011,55341
89118,"['Casual', 'Indie', 'RPG']",2011,98820
89119,['Action'],2011,55340
89120,['Strategy'],2011,49337
89121,['Action'],2011,55343
89122,"['Action', 'Casual', 'Indie', 'Strategy']",2011,91616
89123,"['Action', 'Simulation']",2011,201310
89124,"['Action', 'Adventure', 'Indie']",2013,35720
89125,"['Action', 'RPG', 'Indie']",2011,204381
89126,"['Action', 'Indie']",2011,204010
89127,"['Action', 'Indie']",2011,111403
89128,"['Action', 'Indie']",2011,203990
89129,"['Action', 'Adventure', 'RPG']",2011,204030
89130,['Action'],2011,200620
89131,"['Casual', 'Strategy']",2011,202452
89132,"['Action', 'RPG', 'Indie']",2011,204380
89133,['Action'],2011,55395
89134,['Action'],2011,200610
89135,['Action'],2011,55471
89136,['Action'],2011,55473
89137,['Action'],2011,55472
89138,['Action'],2011,55470
89139,['Action'],2011,55347
89140,['Action'],2011,23553
89141,['Action'],2011,23552
89142,['Action'],2011,23551
89143,['Action'],2011,200890
89144,['Action'],2011,200860
89145,['Action'],2011,23550
89146,"['Indie', 'Strategy']",2012,200390
89147,['Simulation'],2012,65244
89148,"['RPG', 'Strategy']",2012,24480
89149,"['Strategy', 'RPG']",2012,24488
89150,"['Action', 'Indie']",2005,204340
89151,"['Action', 'Indie', 'RPG']",2012,203510
89152,"['Free to Play', 'Massively Multiplayer', 'RPG']",2010,9900
89153,"['Action', 'RPG', 'Indie']",2012,204386
89154,"['Action', 'RPG', 'Indie']",2012,204385
89155,"['RPG', 'Simulation', 'Strategy']",2012,57740
89156,"['Action', 'Indie']",2012,204390
89157,['Strategy'],2012,42968
89158,"['Action', 'Casual', 'Indie']",2012,105800
89159,"['Casual', 'Indie']",2012,105802
89160,"['Casual', 'Indie', 'Racing']",2012,111100
89161,"['Action', 'Casual', 'Indie']",2012,203210
89162,['Action'],2012,45773
89163,['Action'],2012,45774
89164,"['Action', 'Indie']",2012,205160
89165,"['RPG', 'Simulation', 'Strategy']",2012,203770
89166,['Strategy'],2012,203772
89167,['Strategy'],2012,203773
89168,"['Action', 'Indie']",2012,92620
89169,"['Action', 'Indie']",2012,205120
89170,"['Action', 'Adventure']",2012,108710
89171,['Simulation'],2010,24065
89172,"['Action', 'RPG']",2012,73039
89173,['Action'],2011,10220
89174,"['RPG', 'Simulation']",2012,108110
89175,Sin dato,2012,65302
89176,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2012,200210
89177,['Strategy'],2012,42905
89178,['Action'],2012,55381
89179,"['Adventure', 'Casual']",2012,204440
89180,"['Adventure', 'Indie']",2012,205690
89181,"['Action', 'Adventure']",2012,201882
89182,"['Action', 'Adventure']",2012,207490
89183,['Action'],2012,206760
89184,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012,206521
89185,['Simulation'],2012,65249
89186,['Simulation'],2012,206710
89187,"['Action', 'Indie', 'Strategy']",2012,108500
89188,"['Casual', 'Indie', 'Strategy']",2012,206690
89189,"['Action', 'Indie', 'Casual']",2012,205830
89190,"['Action', 'Adventure']",2012,108726
89191,['Simulation'],2012,47932
89192,"['Adventure', 'Indie']",2012,115110
89193,"['Casual', 'Indie']",2012,203560
89194,['Simulation'],2012,65246
89195,['Simulation'],2012,65253
89196,"['Action', 'Adventure', 'Indie']",2012,207420
89197,['Strategy'],2012,73060
89198,['Simulation'],2012,207790
89199,"['Casual', 'Indie', 'Strategy']",2012,207710
89200,"['Action', 'RPG', 'Indie']",2012,204388
89201,Sin dato,2012,71167
89202,"['Strategy', 'RPG', 'Indie']",2012,204382
89203,"['Indie', 'Strategy']",2012,207250
89204,"['Adventure', 'Casual']",2012,208110
89205,"['Strategy', 'RPG', 'Indie']",2012,208540
89206,"['Action', 'Indie', 'Casual']",2012,19320
89207,"['Action', 'Adventure', 'RPG']",2012,207320
89208,['Simulation'],2012,65733
89209,"['Adventure', 'Indie', 'Strategy']",2012,204180
89210,['Action'],2012,55382
89211,"['Action', 'Indie']",2012,110630
89212,"['Action', 'Adventure', 'Indie']",2012,102850
89213,"['Action', 'RPG']",2012,102510
89214,['Strategy'],2012,201271
89215,['Adventure'],2012,205840
89216,"['Action', 'Indie']",2012,109500
89217,"['Casual', 'Strategy']",2012,206416
89218,"['Adventure', 'Casual']",2012,208630
89219,"['Adventure', 'Casual']",2012,208640
89220,"['Simulation', 'Strategy']",2012,205630
89221,"['Casual', 'Indie']",2012,206610
89222,['Simulation'],2012,65252
89223,"['Strategy', 'RPG', 'Indie']",2012,208541
89224,['Racing'],2012,202310
89225,"['Indie', 'Strategy']",2012,202690
89226,"['Action', 'RPG', 'Strategy']",2012,204560
89227,['Simulation'],2012,65255
89228,"['Casual', 'Indie', 'RPG']",2012,207430
89229,"['Strategy', 'RPG', 'Indie']",2012,202524
89230,['Indie'],2012,213530
89231,"['Indie', 'Casual']",2012,213390
89232,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2014,280720
89233,['Action'],2012,202370
89234,"['Strategy', 'Simulation']",2012,206881
89235,['RPG'],2012,40390
89236,"['Action', 'Strategy', 'RPG', 'Indie']",2012,204383
89237,Sin dato,2012,40391
89238,"['Action', 'Adventure']",2012,40392
89239,['Action'],2012,203750
89240,['Indie'],2012,209370
89241,"['Action', 'Casual', 'Simulation', 'Strategy']",2012,98300
89242,Sin dato,2012,209373
89243,['Strategy'],2012,201277
89244,['Action'],2012,55397
89245,Sin dato,2012,211204
89246,Sin dato,2012,211203
89247,Sin dato,2012,211207
89248,['Action'],2012,211206
89249,Sin dato,2012,211205
89250,Sin dato,2012,211208
89251,"['Action', 'Strategy', 'Indie', 'Casual']",2012,91609
89252,['Simulation'],2012,65258
89253,"['Casual', 'Indie', 'Strategy']",2012,108232
89254,Sin dato,2012,211209
89255,['Simulation'],2012,206714
89256,"['RPG', 'Simulation', 'Strategy']",2012,203344
89257,"['Action', 'Indie']",2010,41014
89258,"['Action', 'Indie']",2012,41019
89259,['Adventure'],2012,210230
89260,"['Casual', 'Indie']",2012,211800
89261,['Simulation'],2012,65256
89262,['Simulation'],2012,65218
89263,['Action'],2012,209100
89264,"['Action', 'Indie', 'RPG']",2012,211010
89265,"['Indie', 'Simulation', 'Strategy']",2012,205530
89266,['Simulation'],2012,90207
89267,"['Casual', 'Indie', 'Strategy']",2012,108230
89268,"['Casual', 'Indie', 'Strategy']",2012,108200
89269,['Simulation'],2012,208281
89270,['Simulation'],2012,208284
89271,"['Action', 'Adventure', 'RPG']",2012,207350
89272,"['Strategy', 'RPG', 'Indie']",2012,208545
89273,['Action'],2012,213370
89274,['Action'],2012,204100
89275,['Action'],2012,203766
89276,['Action'],2012,203765
89277,"['Action', 'Indie']",2012,204182
89278,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",2012,98821
89279,"['Free to Play', 'Massively Multiplayer', 'RPG']",2012,212500
89280,"['Indie', 'Casual']",2012,209790
89281,['Indie'],2012,207080
89282,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2012,42170
89283,"['Action', 'Adventure']",2012,213330
89284,"['Casual', 'Strategy']",2012,204900
89285,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012,212160
89286,['Action'],2012,210561
89287,['Action'],2012,42696
89288,"['Indie', 'RPG']",2012,213030
89289,"['Adventure', 'Indie']",2012,203830
89290,"['Massively Multiplayer', 'RPG']",2012,213195
89291,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012,206480
89292,['Action'],2012,212630
89293,['Strategy'],2012,210893
89294,['Strategy'],2012,203778
89295,"['Casual', 'Strategy']",2012,200010
89296,"['Action', 'Free to Play']",2012,17080
89297,['Action'],2012,210933
89298,['RPG'],2002,214170
89299,['Strategy'],2012,210892
89300,"['Action', 'Indie']",2012,92622
89301,"['Action', 'Indie', 'Casual']",2012,205550
89302,"['RPG', 'Indie']",2012,204384
89303,"['Animation &amp; Modeling', 'Video Production']",2012,1840
89304,['Strategy'],2012,97368
89305,['Strategy'],2012,97364
89306,['Action'],2012,210041
89307,['Strategy'],2012,97371
89308,['Strategy'],2012,97369
89309,['Action'],2012,98421
89310,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012,206522
89311,['Action'],2012,210056
89312,['Action'],2012,210057
89313,['Action'],2012,210062
89314,['Action'],2012,210055
89315,"['RPG', 'Strategy']",2012,48231
89316,['Action'],2012,210039
89317,['Action'],2012,210038
89318,['Action'],2012,210037
89319,['Action'],2012,210036
89320,['Action'],2012,210035
89321,['Action'],2012,210052
89322,['Action'],2012,210043
89323,['Action'],2012,210064
89324,['Action'],2012,210063
89325,['Action'],2012,210065
89326,['Action'],2012,210067
89327,['Action'],2012,210066
89328,['Action'],2012,210069
89329,['Action'],2012,210072
89330,['Action'],2012,210073
89331,['Action'],2012,213350
89332,"['Action', 'Indie']",2012,20828
89333,['Adventure'],2012,215200
89334,['Strategy'],2012,214980
89335,['Adventure'],2012,215160
89336,['Strategy'],2012,215000
89337,['Action'],2012,210068
89338,"['Action', 'Indie', 'Strategy']",2012,207650
89339,['Action'],2012,207380
89340,"['Casual', 'Indie']",2012,207655
89341,['Action'],2012,207400
89342,"['Casual', 'Indie', 'Strategy']",2012,108233
89343,"['Action', 'Racing']",2012,108700
89344,['Simulation'],2012,208355
89345,['Action'],2012,215243
89346,['Simulation'],2012,208365
89347,['Action'],2012,210931
89348,"['Indie', 'Strategy']",2012,209270
89349,['Simulation'],2012,208283
89350,"['Action', 'Strategy']",2012,115120
89351,['Action'],2012,215241
89352,['Action'],2012,215240
89353,['Action'],2012,202181
89354,"['Action', 'Indie', 'Simulation', 'Strategy']",2012,212010
89355,['Action'],2012,730
89356,"['Action', 'Adventure']",0,202170
89357,['RPG'],2005,208580
89358,"['Action', 'Indie', 'RPG']",2010,217290
89359,"['Indie', 'Casual']",2012,207670
89360,['Simulation'],2012,208292
89361,['Simulation'],2012,208341
89362,['Simulation'],2012,208342
89363,['Action'],2012,216458
89364,['Action'],2012,216454
89365,['Action'],2012,216447
89366,['Action'],2012,216449
89367,['Action'],2012,216444
89368,['Indie'],2012,72000
89369,['Action'],2012,216455
89370,['Action'],2012,216434
89371,['Action'],2012,216432
89372,['Action'],2012,216433
89373,['Action'],2012,216448
89374,['Action'],2012,216431
89375,['Action'],2012,216461
89376,['Action'],2012,216462
89377,['Indie'],2012,206450
89378,"['Action', 'Adventure']",2012,200260
89379,"['Adventure', 'Indie', 'RPG']",2011,206440
89380,"['Action', 'Indie']",2012,214970
89381,['Action'],2012,216468
89382,"['Action', 'Indie', 'Casual']",2012,61730
89383,['Strategy'],2012,214981
89384,"['Action', 'Simulation']",2012,33934
89385,['Action'],2012,205950
89386,['Strategy'],2012,97350
89387,"['Action', 'Indie', 'Strategy']",2012,204312
89388,"['Action', 'Indie', 'Strategy']",2012,204310
89389,"['Action', 'Indie', 'Strategy']",2012,204308
89390,"['Action', 'Indie', 'Strategy']",2012,204309
89391,"['Action', 'Indie', 'Strategy']",2012,204307
89392,"['Action', 'Indie', 'Strategy']",2012,204304
89393,"['RPG', 'Strategy']",2012,48232
89394,['Action'],2012,210016
89395,['Action'],2012,210018
89396,['Action'],2012,210017
89397,['Action'],2012,210012
89398,['Action'],2012,210019
89399,['Action'],2012,210013
89400,['Strategy'],2012,58648
89401,['Adventure'],2012,205650
89402,['Action'],2012,214570
89403,"['Action', 'Strategy']",2012,65740
89404,['Animation &amp; Modeling'],2012,100980
89405,"['Action', 'Indie']",2012,205063
89406,"['Action', 'Indie', 'Strategy']",2012,209670
89407,['Action'],2012,217962
89408,"['Action', 'Indie']",2012,205060
89409,"['Action', 'RPG']",2012,213230
89410,['Strategy'],2012,97380
89411,['Strategy'],2012,97384
89412,['Strategy'],2012,97385
89413,['Strategy'],2012,97389
89414,['Strategy'],2012,97381
89415,"['Casual', 'Simulation']",2012,206146
89416,['Strategy'],2012,97388
89417,['Strategy'],2012,97382
89418,"['Adventure', 'Indie']",2012,215510
89419,['Action'],2012,208200
89420,"['Action', 'RPG']",2012,207870
89421,"['Action', 'Racing']",2012,215247
89422,"['Action', 'Adventure']",2012,215246
89423,"['Action', 'Strategy', 'RPG', 'Indie']",2012,222680
89424,['Strategy'],2012,210901
89425,"['Casual', 'Simulation']",2012,206141
89426,"['Casual', 'Simulation']",2012,206120
89427,"['Casual', 'Simulation']",2012,206133
89428,"['Casual', 'Simulation']",2012,206119
89429,"['Casual', 'Simulation']",2012,206117
89430,"['Casual', 'Simulation']",2012,206114
89431,"['Casual', 'Simulation']",2012,206113
89432,"['Casual', 'Simulation']",2012,206106
89433,"['Casual', 'Simulation']",2012,206111
89434,"['Casual', 'Simulation']",2012,206131
89435,"['Casual', 'Simulation']",2012,206144
89436,"['Casual', 'Simulation']",2012,206094
89437,"['Casual', 'Simulation']",2012,206156
89438,"['Casual', 'Simulation']",2012,206123
89439,"['Casual', 'Simulation']",2012,206122
89440,"['Casual', 'Simulation']",2012,206107
89441,"['Casual', 'Simulation']",2012,206102
89442,"['Casual', 'Simulation']",2012,206148
89443,"['Casual', 'Simulation']",2012,206142
89444,"['Casual', 'Simulation']",2012,206160
89445,"['Casual', 'Simulation']",2012,206140
89446,"['Casual', 'Simulation']",2012,206155
89447,"['Casual', 'Simulation']",2012,206101
89448,"['Casual', 'Simulation']",2012,206095
89449,"['Casual', 'Simulation']",2012,206099
89450,"['Casual', 'Simulation']",2012,205190
89451,"['Adventure', 'Indie']",2012,219910
89452,"['Indie', 'Strategy']",2012,218090
89453,"['Action', 'Indie']",2012,215470
89454,"['Casual', 'Simulation']",2012,206151
89455,"['Casual', 'Simulation']",2012,206118
89456,"['Action', 'Indie']",2012,223220
89457,"['Simulation', 'Strategy']",2012,205632
89458,"['Strategy', 'Casual']",2012,200370
89459,['Strategy'],2012,209811
89460,"['Action', 'Indie']",2012,219150
89461,"['Free to Play', 'Massively Multiplayer', 'RPG']",2012,215120
89462,"['Action', 'Adventure']",2012,215245
89463,"['Action', 'Adventure']",2012,215248
89464,"['Action', 'Adventure', 'Strategy', 'RPG', 'Indie']",2012,204734
89465,"['Action', 'Adventure', 'Indie', 'Simulation']",2012,209080
89466,['Action'],2006,4720
89467,['RPG'],2004,219760
89468,"['Action', 'RPG']",2012,73120
89469,['RPG'],2012,219780
89470,"['Casual', 'Simulation']",2012,206174
89471,"['Casual', 'Simulation']",2012,206175
89472,"['Action', 'Adventure', 'Indie']",2003,223470
89473,"['Action', 'Adventure']",2012,216330
89474,['Racing'],2012,203680
89475,"['Adventure', 'Indie']",2012,220740
89476,"['Indie', 'Strategy']",2012,216130
89477,"['Action', 'Free to Play', 'Massively Multiplayer']",2012,113405
89478,['Strategy'],2012,208830
89479,['Strategy'],2012,200188
89480,"['Strategy', 'Indie', 'Simulation']",2012,205541
89481,"['Action', 'Indie']",2012,207040
89482,"['Action', 'Adventure', 'Indie']",2012,223730
89483,"['Action', 'Indie', 'Simulation']",2012,222140
89484,['Adventure'],2012,200490
89485,['Action'],2012,215309
89486,['Action'],2012,215303
89487,['Action'],2012,215311
89488,['Action'],2012,202970
89489,"['Action', 'Adventure']",2012,202193
89490,"['Action', 'Adventure']",2012,215253
89491,['Racing'],2012,220803
89492,"['Action', 'Adventure']",2012,216331
89493,['Racing'],2012,220805
89494,['Racing'],2012,220804
89495,['Racing'],2012,220806
89496,['Racing'],2012,220807
89497,"['RPG', 'Strategy']",2004,215930
89498,['Action'],2012,216414
89499,['Action'],2012,216413
89500,['Action'],2012,216412
89501,['Action'],2012,216421
89502,['Action'],2012,216417
89503,['Action'],2012,216420
89504,['Simulation'],2012,223593
89505,['Simulation'],2012,223592
89506,['Simulation'],2012,223594
89507,['Strategy'],2012,208833
89508,['Strategy'],2012,208842
89509,['Strategy'],2012,208834
89510,['Strategy'],2012,208841
89511,['Strategy'],2012,200185
89512,['Simulation'],2012,208361
89513,"['Action', 'Adventure', 'Indie']",2012,223510
89514,"['Action', 'Indie']",2012,209201
89515,['Action'],2012,225020
89516,"['Action', 'Indie']",2012,209190
89517,"['Racing', 'Simulation', 'Sports']",2005,44690
89518,['Simulation'],2012,24676
89519,"['Adventure', 'Indie']",2012,221830
89520,"['Adventure', 'Indie']",2012,227000
89521,"['Strategy', 'Casual']",2012,222222
89522,"['Strategy', 'Casual']",2012,222221
89523,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",2012,212200
